250, FORGERY, Mets, 0.001177, 1.248823, 0.156771
250, GAMBLING, Yankees, 0.000392, 0.999608, 0.317026
250, GAMBLING, Mets, 0.000000, 0.000000, -99999.000000
250, BURGLAR'S TOOLS, Yankees, 0.000000, 1.000000, nan
250, BURGLAR'S TOOLS, Mets, -99999.000000, -99999.000000, -99999.000000
250, FORTUNE TELLING, Yankees, 0.000000, 0.000000, -99999.000000
250, FORTUNE TELLING, Mets, 0.000000, 0.000000, -99999.000000
250, ROBBERY, Yankees, 0.027644, 1.055689, 0.000000
250, ROBBERY, Mets, 0.003929, 0.996071, 0.001521
250, CRIMINAL TRESPASS, Yankees, 0.029259, 1.216643, 0.000000
250, CRIMINAL TRESPASS, Mets, 0.001579, 1.302769, 0.223096
250, DANGEROUS WEAPONS, Yankees, 0.023609, 1.081654, 0.000000
250, DANGEROUS WEAPONS, Mets, 0.001959, 0.998041, 0.025233
250, FRAUDS, Yankees, 0.002746, 0.997254, 0.008051
250, FRAUDS, Mets, 0.000783, 0.999217, 0.157259
250, HARRASSMENT 2, Yankees, 0.049980, 1.141325, 0.000000
250, HARRASSMENT 2, Mets, 0.006307, 1.204220, 0.000840
250, FELONY ASSAULT, Yankees, 0.020465, 1.198285, 0.000000
250, FELONY ASSAULT, Mets, 0.001960, 0.998040, 0.025204
250, SEX CRIMES, Yankees, 0.000000, 0.000000, -99999.000000
250, SEX CRIMES, Mets, 0.000000, 0.000000, -99999.000000
250, LOITERING FOR DRUG PURPOSES, Yankees, 0.000000, 0.000000, -99999.000000
250, LOITERING FOR DRUG PURPOSES, Mets, 0.000000, 0.000000, -99999.000000
250, GRAND LARCENY OF MOTOR VEHICLE, Yankees, 0.006730, 1.026603, 0.000054
250, GRAND LARCENY OF MOTOR VEHICLE, Mets, 0.002352, 0.997648, 0.033729
250, ARSON, Yankees, -99999.000000, -99999.000000, -99999.000000
250, ARSON, Mets, 0.001174, 0.998826, 0.083264
250, all, Yankees, 0.941555, 1.472647, 0.000000
250, all, Mets, 0.097961, 1.412039, 0.000000
500, OFFENSES AGAINST THE PERSON, Yankees, 0.006319, 1.035348, 0.000093
500, OFFENSES AGAINST THE PERSON, Mets, 0.000000, 1.000000, nan
500, INTOXICATED & IMPAIRED DRIVING, Yankees, 0.013889, 1.125000, 0.000000
500, INTOXICATED & IMPAIRED DRIVING, Mets, 0.000000, 1.000000, nan
500, GRAND LARCENY, Yankees, 0.183363, 1.069762, 0.000000
500, GRAND LARCENY, Mets, 0.016077, 1.322158, 0.000761
500, ABORTION, Yankees, 0.000000, 0.000000, -99999.000000
500, ABORTION, Mets, 0.000000, 0.000000, -99999.000000
500, HOMICIDE-NEGLIGENT-VEHICLE, Yankees, 0.000000, 0.000000, -99999.000000
500, HOMICIDE-NEGLIGENT-VEHICLE, Mets, 0.000000, 0.000000, -99999.000000
500, UNLAWFUL POSS. WEAP. ON SCHOOL, Yankees, 0.000000, 0.000000, -99999.000000
500, UNLAWFUL POSS. WEAP. ON SCHOOL, Mets, 0.000000, 0.000000, -99999.000000
500, OTHER STATE LAWS, Yankees, 0.000000, 1.000000, nan
500, OTHER STATE LAWS, Mets, 0.000000, 0.000000, -99999.000000
500, UNAUTHORIZED USE OF A VEHICLE, Yankees, 0.005108, 1.085801, 0.000473
500, UNAUTHORIZED USE OF A VEHICLE, Mets, 0.000783, 0.999217, 0.157259
500, OTHER TRAFFIC INFRACTION, Yankees, 0.000000, 0.000000, -99999.000000
500, OTHER TRAFFIC INFRACTION, Mets, 0.000000, 0.000000, -99999.000000
500, BURGLARY, Yankees, 0.066721, 1.101420, 0.000000
500, BURGLARY, Mets, 0.015403, 1.026264, 0.000000
500, OFFENSES INVOLVING FRAUD, Yankees, 0.029315, 1.552775, 0.000129
500, OFFENSES INVOLVING FRAUD, Mets, 0.006698, 1.326635, 0.010973
500, KIDNAPPING, Yankees, 0.000000, 0.000000, -99999.000000
